,Year,Cause Name,State,Death Counts,State Population(adjusted by year),"Deaths per 100,000 people",Alcohol Consumption,Drunk Driving Penalties,Legal Driving Age,Rural Freeway Speed Limits,Gun Laws,Summer Temperature,Mean Temperature,Winter Temperature,Unemployment Rate,Average Income,Quality of Life,Kids Proportion,Adult Proportion,Elderly Proportion,Smoking Proportion,Air Pollution,Overweight Proportion,High Blood Pressure Proportion
5711,2007,All causes,District of Columbia,5188,588000.0,882.3100000000001,,,,,,,,,,,,,,,,,,
5712,2007,All causes,Delaware,7327,865000.0,847.05,1.0,1.0,16.5,65.0,2.0,74.2,55.3,36.1,4.3,63036.0,24.0,21.3,65.7,13.0,17.00%,8.6,30.7,34.9
5713,2007,All causes,Connecticut,28651,3502000.0,818.13,1.0,0.0,16.333,65.0,3.0,69.2,49.0,28.5,4.5,73781.0,38.0,20.7,65.5,13.8,12.70%,7.7,26.0,30.5
5714,2007,All causes,Colorado,29993,4862000.0,616.89,1.0,1.0,16.0,75.0,3.0,65.2,45.1,25.8,3.0,65458.0,10.0,22.5,67.8,9.7,14.60%,6.7,22.3,25.9
5715,2007,All causes,California,233720,36553000.0,639.4,1.0,0.0,16.0,70.0,1.0,73.4,59.4,46.2,4.3,67169.0,50.0,22.9,66.5,10.6,11.30%,11.9,25.0,28.4
5716,2007,All causes,Arkansas,28191,2835000.0,994.3899999999999,0.0,0.0,16.0,70.0,3.0,78.8,60.4,41.5,3.8,43813.0,7.0,23.5,62.5,14.0,22.30%,7.1,35.7,41.3
5717,2007,All causes,Arizona,45554,6339000.0,718.63,0.0,0.0,16.0,75.0,5.0,78.1,60.3,43.6,4.9,53510.0,39.0,23.3,63.7,13.0,15.60%,9.7,29.0,30.7
5718,2007,All causes,Alaska,3463,683000.0,507.03,1.0,0.0,16.0,65.0,5.0,52.3,26.6,2.6,7.3,76114.0,19.0,25.0,69.3,5.7,21.00%,7.4,31.4,31.8
5719,2007,All causes,Alabama,46696,4628000.0,1008.99,0.0,0.0,16.0,70.0,4.0,78.6,62.8,46.5,3.8,46472.0,35.0,22.5,64.5,13.0,20.90%,8.4,35.7,41.9
5720,2006,Unintentional injuries,Wyoming,306,513000.0,59.650000000000006,1.0,1.0,16.0,75.0,5.0,63.5,42.0,21.2,3.9,60938.0,11.0,23.6,64.7,11.7,18.70%,5.0,27.7,30.8
5721,2006,Unintentional injuries,Wisconsin,2524,5573000.0,45.29,1.0,1.0,16.0,65.0,4.0,66.8,43.1,17.2,2.9,56759.0,3.0,22.1,64.8,13.1,16.00%,6.8,30.7,30.8
5722,2006,Unintentional injuries,West Virginia,1177,1809000.0,65.06,0.0,0.0,16.0,70.0,5.0,70.2,51.8,32.8,5.4,44061.0,45.0,22.4,62.3,15.3,26.00%,7.8,37.7,43.5
5723,2006,Unintentional injuries,Washington,2679,6375000.0,42.02,1.0,1.0,16.0,70.0,3.0,63.8,48.3,33.0,4.8,66174.0,21.0,22.2,66.6,11.2,13.50%,8.0,28.6,29.5
5724,2006,Unintentional injuries,Virginia,2703,7640000.0,35.38,1.0,0.0,16.25,70.0,4.0,73.2,55.1,36.8,3.4,68766.0,41.0,22.1,66.7,11.2,16.40%,7.2,29.0,32.4
5725,2006,Unintentional injuries,Vermont,301,621000.0,48.47,0.0,0.0,16.0,65.0,5.0,65.1,42.9,19.4,2.8,57808.0,26.0,18.7,68.6,12.7,15.80%,5.2,27.1,30.4
5726,2006,Unintentional injuries,Utah,715,2580000.0,27.71,0.0,0.0,16.0,75.0,4.0,69.6,48.6,28.2,3.1,65325.0,22.0,29.9,61.6,8.5,8.90%,8.3,25.4,24.5
5727,2006,Unintentional injuries,United States,121599,298755000.0,40.7,,,,,,,,,,,,,,,,,,
5728,2006,Unintentional injuries,Texas,9140,23408000.0,39.050000000000004,1.0,1.0,16.0,85.0,4.0,81.1,64.8,47.9,4.0,57051.0,46.0,26.0,64.1,9.9,15.70%,8.6,34.8,32.5
5729,2006,Unintentional injuries,Tennessee,3307,6075000.0,54.44,0.0,0.0,16.0,70.0,4.0,75.6,57.6,39.1,3.4,48708.0,28.0,22.4,65.2,12.4,22.60%,7.7,29.6,38.7
5730,2006,Unintentional injuries,South Dakota,452,788000.0,57.36,1.0,0.0,14.25,75.0,4.0,69.9,45.2,19.5,4.4,54126.0,5.0,24.7,61.0,14.3,19.30%,5.4,32.3,30.8
5731,2006,Unintentional injuries,South Carolina,2315,4330000.0,53.459999999999994,1.0,0.0,15.5,70.0,3.0,78.4,62.4,46.1,4.5,48781.0,30.0,22.0,65.9,12.1,18.80%,7.4,26.6,38.1
5732,2006,Unintentional injuries,Rhode Island,434,1062000.0,40.87,0.0,0.0,16.5,65.0,3.0,68.8,50.1,31.4,4.8,61043.0,23.0,19.6,65.9,14.5,14.90%,7.6,30.7,33.1
5733,2006,Unintentional injuries,Pennsylvania,5299,12403000.0,42.72,0.0,0.0,16.5,65.0,4.0,68.6,48.8,28.4,4.1,56951.0,44.0,20.8,63.6,15.6,18.70%,9.7,30.3,32.6
5734,2006,Unintentional injuries,Oregon,1586,3691000.0,42.970000000000006,1.0,0.0,16.0,65.0,3.0,63.7,48.4,34.0,4.0,56119.0,18.0,21.1,66.1,12.8,16.10%,7.7,28.7,30.1
5735,2006,Unintentional injuries,Oklahoma,2039,3578000.0,56.989999999999995,1.0,1.0,16.0,75.0,4.0,79.6,59.6,39.1,4.4,49767.0,17.0,24.4,62.4,13.2,20.10%,7.9,32.8,37.7
5736,2006,Unintentional injuries,Ohio,4821,11464000.0,42.05,1.0,0.0,16.0,70.0,4.0,70.9,50.7,29.5,2.6,52407.0,40.0,22.3,64.4,13.3,21.10%,9.0,31.5,34.7
5737,2006,Unintentional injuries,North Dakota,275,637000.0,43.169999999999995,0.0,1.0,15.0,75.0,4.0,66.6,40.4,12.2,4.5,61285.0,1.0,23.3,62.0,14.7,18.30%,4.5,31.9,29.5
5738,2006,Unintentional injuries,North Carolina,4156,8869000.0,46.86,0.0,0.0,16.0,70.0,4.0,75.7,59.0,42.1,4.6,50320.0,34.0,22.4,65.6,12.0,17.20%,7.4,31.8,34.7
5739,2006,Unintentional injuries,New York,5235,19282000.0,27.150000000000002,1.0,0.0,16.5,65.0,1.0,66.5,45.4,23.3,5.6,62765.0,37.0,20.9,66.2,12.9,14.10%,7.0,25.5,29.4
5740,2006,Unintentional injuries,New Mexico,1297,1942000.0,66.79,1.0,1.0,15.5,75.0,4.0,71.4,53.4,36.1,4.6,46718.0,8.0,23.4,64.9,11.7,17.50%,5.8,28.3,30.5
5741,2006,Unintentional injuries,New Jersey,2590,8666000.0,29.89,1.0,0.0,17.0,65.0,1.0,72.2,52.7,33.0,2.6,76475.0,49.0,22.0,64.8,13.2,13.70%,8.3,27.4,33.0
5742,2006,Unintentional injuries,New Hampshire,460,1312000.0,35.06,0.0,1.0,16.0,65.0,5.0,65.5,43.8,21.1,4.9,71305.0,4.0,19.3,68.7,12.0,15.70%,5.0,26.6,30.0
5743,2006,Unintentional injuries,Nevada,1091,2492000.0,43.78,1.0,1.0,16.0,75.0,3.0,69.0,49.9,32.2,2.8,55434.0,43.0,22.9,66.1,11.0,17.60%,8.8,25.8,32.6
5744,2006,Unintentional injuries,Nebraska,683,1764000.0,38.72,1.0,1.0,16.0,75.0,3.0,71.8,48.8,25.7,4.1,56675.0,14.0,24.8,61.6,13.6,15.40%,7.1,32.0,30.6
5745,2006,Unintentional injuries,Montana,558,947000.0,58.919999999999995,1.0,1.0,15.0,75.0,4.0,64.2,42.7,21.2,3.6,50801.0,13.0,21.8,64.8,13.4,17.20%,6.8,25.5,29.0
5746,2006,Unintentional injuries,Missouri,3009,5838000.0,51.54,0.0,1.0,16.0,70.0,5.0,75.4,54.5,32.3,4.5,51542.0,15.0,22.6,63.9,13.5,20.80%,7.9,31.7,32.0
5747,2006,Unintentional injuries,Mississippi,1856,2899000.0,64.02,1.0,0.0,16.0,70.0,5.0,79.5,63.4,46.7,3.2,42009.0,6.0,23.9,64.0,12.1,22.20%,7.6,37.3,40.8
5748,2006,Unintentional injuries,Minnesota,1919,5155000.0,37.230000000000004,1.0,1.0,16.0,70.0,2.0,66.8,41.2,12.5,4.7,65699.0,2.0,23.3,64.6,12.1,14.50%,7.1,27.8,26.6
5749,2006,Unintentional injuries,Michigan,3590,10102000.0,35.54,0.0,0.0,16.0,70.0,3.0,66.2,44.4,21.7,3.5,52668.0,29.0,21.8,65.9,12.3,19.30%,8.3,32.5,34.7
5750,2006,Unintentional injuries,Massachusetts,2214,6434000.0,34.410000000000004,1.0,0.0,16.5,65.0,2.0,68.0,47.9,27.4,4.3,74167.0,25.0,20.0,66.5,13.5,13.70%,6.0,23.6,28.6
5751,2006,Unintentional injuries,Maryland,1456,5602000.0,25.990000000000002,1.0,1.0,16.5,65.0,1.0,73.3,54.2,34.7,2.7,78916.0,31.0,22.3,66.4,11.3,13.80%,8.3,29.9,32.4
5752,2006,Unintentional injuries,Maine,572,1315000.0,43.5,1.0,0.0,16.0,75.0,5.0,63.7,41.0,16.8,4.4,53024.0,12.0,18.9,66.7,14.4,17.30%,6.5,29.9,34.8
5753,2006,Unintentional injuries,Louisiana,2422,4243000.0,57.08,1.0,0.0,16.0,75.0,3.0,81.1,66.4,50.9,4.0,46710.0,42.0,23.7,64.7,11.6,23.10%,8.0,35.5,39.0
5754,2006,Unintentional injuries,Kentucky,2446,4204000.0,58.18,1.0,1.0,16.5,70.0,4.0,74.5,55.6,35.9,3.4,46535.0,27.0,22.7,64.8,12.5,24.60%,8.2,34.2,39.4
5755,2006,Unintentional injuries,Kansas,1198,2756000.0,43.47,0.0,0.0,16.0,75.0,5.0,76.4,54.3,31.9,2.8,55477.0,16.0,24.5,62.2,13.3,17.40%,6.9,31.2,32.8
5756,2006,Unintentional injuries,Iowa,1188,2973000.0,39.96,1.0,0.0,16.0,70.0,3.0,71.6,47.8,21.7,3.2,56570.0,9.0,23.3,61.8,14.9,17.10%,7.2,32.0,31.5
5757,2006,Unintentional injuries,Indiana,2480,6303000.0,39.35,0.0,1.0,16.25,70.0,4.0,72.4,51.7,29.4,4.6,52182.0,48.0,23.6,64.0,12.4,21.80%,8.7,32.5,35.2
5758,2006,Unintentional injuries,Illinois,4451,12777000.0,34.839999999999996,1.0,1.0,16.0,65.0,2.0,73.4,51.8,28.3,2.9,61229.0,47.0,22.6,65.3,12.1,15.50%,9.6,31.6,32.2
5759,2006,Unintentional injuries,Idaho,682,1464000.0,46.58,0.0,1.0,15.0,75.0,5.0,63.7,44.4,25.4,2.1,50985.0,20.0,25.8,62.9,11.3,14.30%,6.7,27.4,29.8
5760,2006,Unintentional injuries,Hawaii,441,1279000.0,34.48,1.0,1.0,16.0,60.0,1.0,72.2,70.0,67.4,4.4,74923.0,36.0,21.4,65.3,13.3,12.80%,5.8,23.8,30.6
5761,2006,Unintentional injuries,Georgia,3879,9342000.0,41.52,1.0,1.0,16.0,70.0,4.0,78.7,63.5,47.8,4.4,52977.0,32.0,24.1,66.3,9.6,17.50%,8.6,31.4,33.1
5762,2006,Unintentional injuries,Florida,8917,18058000.0,49.38,0.0,1.0,16.0,70.0,4.0,81.0,70.7,59.4,3.9,50883.0,33.0,20.0,62.4,17.6,16.10%,7.1,27.4,34.6
5763,2006,Unintentional injuries,District of Columbia,224,585000.0,38.29,,,,,,,,,,,,,,,,,,
5764,2006,Unintentional injuries,Delaware,329,853000.0,38.57,1.0,1.0,16.5,65.0,2.0,74.2,55.3,36.1,4.3,63036.0,24.0,21.3,65.7,13.0,17.00%,8.6,30.7,34.9
5765,2006,Unintentional injuries,Connecticut,1302,3496000.0,37.24,1.0,0.0,16.333,65.0,3.0,69.2,49.0,28.5,4.5,73781.0,38.0,20.7,65.5,13.8,12.70%,7.7,26.0,30.5
5766,2006,Unintentional injuries,Colorado,1917,4766000.0,40.22,1.0,1.0,16.0,75.0,3.0,65.2,45.1,25.8,3.0,65458.0,10.0,22.5,67.8,9.7,14.60%,6.7,22.3,25.9
5767,2006,Unintentional injuries,California,11375,36250000.0,31.380000000000003,1.0,0.0,16.0,70.0,1.0,73.4,59.4,46.2,4.3,67169.0,50.0,22.9,66.5,10.6,11.30%,11.9,25.0,28.4
5768,2006,Unintentional injuries,Arkansas,1415,2809000.0,50.370000000000005,0.0,0.0,16.0,70.0,3.0,78.8,60.4,41.5,3.8,43813.0,7.0,23.5,62.5,14.0,22.30%,7.1,35.7,41.3
5769,2006,Unintentional injuries,Arizona,3352,6166000.0,54.36,0.0,0.0,16.0,75.0,5.0,78.1,60.3,43.6,4.9,53510.0,39.0,23.3,63.7,13.0,15.60%,9.7,29.0,30.7
5770,2006,Unintentional injuries,Alaska,316,677000.0,46.68,1.0,0.0,16.0,65.0,5.0,52.3,26.6,2.6,7.3,76114.0,19.0,25.0,69.3,5.7,21.00%,7.4,31.4,31.8
5771,2006,Unintentional injuries,Alabama,2506,4590000.0,54.6,0.0,0.0,16.0,70.0,4.0,78.6,62.8,46.5,3.8,46472.0,35.0,22.5,64.5,13.0,20.90%,8.4,35.7,41.9
5772,2006,Suicide,Wyoming,116,513000.0,22.61,1.0,1.0,16.0,75.0,5.0,63.5,42.0,21.2,3.9,60938.0,11.0,23.6,64.7,11.7,18.70%,5.0,27.7,30.8
5773,2006,Suicide,Wisconsin,670,5573000.0,12.02,1.0,1.0,16.0,65.0,4.0,66.8,43.1,17.2,2.9,56759.0,3.0,22.1,64.8,13.1,16.00%,6.8,30.7,30.8
5774,2006,Suicide,West Virginia,269,1809000.0,14.87,0.0,0.0,16.0,70.0,5.0,70.2,51.8,32.8,5.4,44061.0,45.0,22.4,62.3,15.3,26.00%,7.8,37.7,43.5
5775,2006,Suicide,Washington,809,6375000.0,12.690000000000001,1.0,1.0,16.0,70.0,3.0,63.8,48.3,33.0,4.8,66174.0,21.0,22.2,66.6,11.2,13.50%,8.0,28.6,29.5
5776,2006,Suicide,Virginia,876,7640000.0,11.469999999999999,1.0,0.0,16.25,70.0,4.0,73.2,55.1,36.8,3.4,68766.0,41.0,22.1,66.7,11.2,16.40%,7.2,29.0,32.4
5777,2006,Suicide,Vermont,81,621000.0,13.04,0.0,0.0,16.0,65.0,5.0,65.1,42.9,19.4,2.8,57808.0,26.0,18.7,68.6,12.7,15.80%,5.2,27.1,30.4
5778,2006,Suicide,Utah,362,2580000.0,14.030000000000001,0.0,0.0,16.0,75.0,4.0,69.6,48.6,28.2,3.1,65325.0,22.0,29.9,61.6,8.5,8.90%,8.3,25.4,24.5
5779,2006,Suicide,United States,33300,298755000.0,11.15,,,,,,,,,,,,,,,,,,
5780,2006,Suicide,Texas,2347,23408000.0,10.03,1.0,1.0,16.0,85.0,4.0,81.1,64.8,47.9,4.0,57051.0,46.0,26.0,64.1,9.9,15.70%,8.6,34.8,32.5
5781,2006,Suicide,Tennessee,874,6075000.0,14.39,0.0,0.0,16.0,70.0,4.0,75.6,57.6,39.1,3.4,48708.0,28.0,22.4,65.2,12.4,22.60%,7.7,29.6,38.7
5782,2006,Suicide,South Dakota,125,788000.0,15.86,1.0,0.0,14.25,75.0,4.0,69.9,45.2,19.5,4.4,54126.0,5.0,24.7,61.0,14.3,19.30%,5.4,32.3,30.8
5783,2006,Suicide,South Carolina,524,4330000.0,12.1,1.0,0.0,15.5,70.0,3.0,78.4,62.4,46.1,4.5,48781.0,30.0,22.0,65.9,12.1,18.80%,7.4,26.6,38.1
5784,2006,Suicide,Rhode Island,90,1062000.0,8.469999999999999,0.0,0.0,16.5,65.0,3.0,68.8,50.1,31.4,4.8,61043.0,23.0,19.6,65.9,14.5,14.90%,7.6,30.7,33.1
5785,2006,Suicide,Pennsylvania,1396,12403000.0,11.26,0.0,0.0,16.5,65.0,4.0,68.6,48.8,28.4,4.1,56951.0,44.0,20.8,63.6,15.6,18.70%,9.7,30.3,32.6
5786,2006,Suicide,Oregon,579,3691000.0,15.690000000000001,1.0,0.0,16.0,65.0,3.0,63.7,48.4,34.0,4.0,56119.0,18.0,21.1,66.1,12.8,16.10%,7.7,28.7,30.1
5787,2006,Suicide,Oklahoma,537,3578000.0,15.010000000000002,1.0,1.0,16.0,75.0,4.0,79.6,59.6,39.1,4.4,49767.0,17.0,24.4,62.4,13.2,20.10%,7.9,32.8,37.7
5788,2006,Suicide,Ohio,1325,11464000.0,11.559999999999999,1.0,0.0,16.0,70.0,4.0,70.9,50.7,29.5,2.6,52407.0,40.0,22.3,64.4,13.3,21.10%,9.0,31.5,34.7
5789,2006,Suicide,North Dakota,90,637000.0,14.13,0.0,1.0,15.0,75.0,4.0,66.6,40.4,12.2,4.5,61285.0,1.0,23.3,62.0,14.7,18.30%,4.5,31.9,29.5
5790,2006,Suicide,North Carolina,1106,8869000.0,12.47,0.0,0.0,16.0,70.0,4.0,75.7,59.0,42.1,4.6,50320.0,34.0,22.4,65.6,12.0,17.20%,7.4,31.8,34.7
5791,2006,Suicide,New York,1326,19282000.0,6.88,1.0,0.0,16.5,65.0,1.0,66.5,45.4,23.3,5.6,62765.0,37.0,20.9,66.2,12.9,14.10%,7.0,25.5,29.4
5792,2006,Suicide,New Mexico,352,1942000.0,18.13,1.0,1.0,15.5,75.0,4.0,71.4,53.4,36.1,4.6,46718.0,8.0,23.4,64.9,11.7,17.50%,5.8,28.3,30.5
5793,2006,Suicide,New Jersey,585,8666000.0,6.75,1.0,0.0,17.0,65.0,1.0,72.2,52.7,33.0,2.6,76475.0,49.0,22.0,64.8,13.2,13.70%,8.3,27.4,33.0
5794,2006,Suicide,New Hampshire,151,1312000.0,11.51,0.0,1.0,16.0,65.0,5.0,65.5,43.8,21.1,4.9,71305.0,4.0,19.3,68.7,12.0,15.70%,5.0,26.6,30.0
5795,2006,Suicide,Nevada,486,2492000.0,19.5,1.0,1.0,16.0,75.0,3.0,69.0,49.9,32.2,2.8,55434.0,43.0,22.9,66.1,11.0,17.60%,8.8,25.8,32.6
5796,2006,Suicide,Nebraska,202,1764000.0,11.450000000000001,1.0,1.0,16.0,75.0,3.0,71.8,48.8,25.7,4.1,56675.0,14.0,24.8,61.6,13.6,15.40%,7.1,32.0,30.6
5797,2006,Suicide,Montana,189,947000.0,19.96,1.0,1.0,15.0,75.0,4.0,64.2,42.7,21.2,3.6,50801.0,13.0,21.8,64.8,13.4,17.20%,6.8,25.5,29.0
5798,2006,Suicide,Missouri,799,5838000.0,13.69,0.0,1.0,16.0,70.0,5.0,75.4,54.5,32.3,4.5,51542.0,15.0,22.6,63.9,13.5,20.80%,7.9,31.7,32.0
5799,2006,Suicide,Mississippi,325,2899000.0,11.21,1.0,0.0,16.0,70.0,5.0,79.5,63.4,46.7,3.2,42009.0,6.0,23.9,64.0,12.1,22.20%,7.6,37.3,40.8
5800,2006,Suicide,Minnesota,554,5155000.0,10.75,1.0,1.0,16.0,70.0,2.0,66.8,41.2,12.5,4.7,65699.0,2.0,23.3,64.6,12.1,14.50%,7.1,27.8,26.6
5801,2006,Suicide,Michigan,1139,10102000.0,11.27,0.0,0.0,16.0,70.0,3.0,66.2,44.4,21.7,3.5,52668.0,29.0,21.8,65.9,12.3,19.30%,8.3,32.5,34.7
5802,2006,Suicide,Massachusetts,450,6434000.0,6.99,1.0,0.0,16.5,65.0,2.0,68.0,47.9,27.4,4.3,74167.0,25.0,20.0,66.5,13.5,13.70%,6.0,23.6,28.6
5803,2006,Suicide,Maryland,495,5602000.0,8.84,1.0,1.0,16.5,65.0,1.0,73.3,54.2,34.7,2.7,78916.0,31.0,22.3,66.4,11.3,13.80%,8.3,29.9,32.4
5804,2006,Suicide,Maine,158,1315000.0,12.02,1.0,0.0,16.0,75.0,5.0,63.7,41.0,16.8,4.4,53024.0,12.0,18.9,66.7,14.4,17.30%,6.5,29.9,34.8
5805,2006,Suicide,Louisiana,492,4243000.0,11.6,1.0,0.0,16.0,75.0,3.0,81.1,66.4,50.9,4.0,46710.0,42.0,23.7,64.7,11.6,23.10%,8.0,35.5,39.0
5806,2006,Suicide,Kentucky,622,4204000.0,14.800000000000002,1.0,1.0,16.5,70.0,4.0,74.5,55.6,35.9,3.4,46535.0,27.0,22.7,64.8,12.5,24.60%,8.2,34.2,39.4
5807,2006,Suicide,Kansas,379,2756000.0,13.750000000000002,0.0,0.0,16.0,75.0,5.0,76.4,54.3,31.9,2.8,55477.0,16.0,24.5,62.2,13.3,17.40%,6.9,31.2,32.8
5808,2006,Suicide,Iowa,334,2973000.0,11.23,1.0,0.0,16.0,70.0,3.0,71.6,47.8,21.7,3.2,56570.0,9.0,23.3,61.8,14.9,17.10%,7.2,32.0,31.5
5809,2006,Suicide,Indiana,824,6303000.0,13.07,0.0,1.0,16.25,70.0,4.0,72.4,51.7,29.4,4.6,52182.0,48.0,23.6,64.0,12.4,21.80%,8.7,32.5,35.2
5810,2006,Suicide,Illinois,1010,12777000.0,7.9,1.0,1.0,16.0,65.0,2.0,73.4,51.8,28.3,2.9,61229.0,47.0,22.6,65.3,12.1,15.50%,9.6,31.6,32.2
5811,2006,Suicide,Idaho,222,1464000.0,15.160000000000002,0.0,1.0,15.0,75.0,5.0,63.7,44.4,25.4,2.1,50985.0,20.0,25.8,62.9,11.3,14.30%,6.7,27.4,29.8
5812,2006,Suicide,Hawaii,120,1279000.0,9.379999999999999,1.0,1.0,16.0,60.0,1.0,72.2,70.0,67.4,4.4,74923.0,36.0,21.4,65.3,13.3,12.80%,5.8,23.8,30.6
5813,2006,Suicide,Georgia,923,9342000.0,9.879999999999999,1.0,1.0,16.0,70.0,4.0,78.7,63.5,47.8,4.4,52977.0,32.0,24.1,66.3,9.6,17.50%,8.6,31.4,33.1
5814,2006,Suicide,Florida,2440,18058000.0,13.51,0.0,1.0,16.0,70.0,4.0,81.0,70.7,59.4,3.9,50883.0,33.0,20.0,62.4,17.6,16.10%,7.1,27.4,34.6
5815,2006,Suicide,District of Columbia,30,585000.0,5.13,,,,,,,,,,,,,,,,,,
5816,2006,Suicide,Delaware,91,853000.0,10.67,1.0,1.0,16.5,65.0,2.0,74.2,55.3,36.1,4.3,63036.0,24.0,21.3,65.7,13.0,17.00%,8.6,30.7,34.9
5817,2006,Suicide,Connecticut,292,3496000.0,8.35,1.0,0.0,16.333,65.0,3.0,69.2,49.0,28.5,4.5,73781.0,38.0,20.7,65.5,13.8,12.70%,7.7,26.0,30.5
5818,2006,Suicide,Colorado,730,4766000.0,15.32,1.0,1.0,16.0,75.0,3.0,65.2,45.1,25.8,3.0,65458.0,10.0,22.5,67.8,9.7,14.60%,6.7,22.3,25.9
5819,2006,Suicide,California,3334,36250000.0,9.2,1.0,0.0,16.0,70.0,1.0,73.4,59.4,46.2,4.3,67169.0,50.0,22.9,66.5,10.6,11.30%,11.9,25.0,28.4
5820,2006,Suicide,Arkansas,376,2809000.0,13.389999999999999,0.0,0.0,16.0,70.0,3.0,78.8,60.4,41.5,3.8,43813.0,7.0,23.5,62.5,14.0,22.30%,7.1,35.7,41.3
5821,2006,Suicide,Arizona,979,6166000.0,15.879999999999999,0.0,0.0,16.0,75.0,5.0,78.1,60.3,43.6,4.9,53510.0,39.0,23.3,63.7,13.0,15.60%,9.7,29.0,30.7
5822,2006,Suicide,Alaska,135,677000.0,19.939999999999998,1.0,0.0,16.0,65.0,5.0,52.3,26.6,2.6,7.3,76114.0,19.0,25.0,69.3,5.7,21.00%,7.4,31.4,31.8
5823,2006,Suicide,Alabama,580,4590000.0,12.64,0.0,0.0,16.0,70.0,4.0,78.6,62.8,46.5,3.8,46472.0,35.0,22.5,64.5,13.0,20.90%,8.4,35.7,41.9
5824,2006,Stroke,Wyoming,236,513000.0,46.0,1.0,1.0,16.0,75.0,5.0,63.5,42.0,21.2,3.9,60938.0,11.0,23.6,64.7,11.7,18.70%,5.0,27.7,30.8
5825,2006,Stroke,Wisconsin,2829,5573000.0,50.760000000000005,1.0,1.0,16.0,65.0,4.0,66.8,43.1,17.2,2.9,56759.0,3.0,22.1,64.8,13.1,16.00%,6.8,30.7,30.8
5826,2006,Stroke,West Virginia,1072,1809000.0,59.260000000000005,0.0,0.0,16.0,70.0,5.0,70.2,51.8,32.8,5.4,44061.0,45.0,22.4,62.3,15.3,26.00%,7.8,37.7,43.5
5827,2006,Stroke,Washington,2725,6375000.0,42.75,1.0,1.0,16.0,70.0,3.0,63.8,48.3,33.0,4.8,66174.0,21.0,22.2,66.6,11.2,13.50%,8.0,28.6,29.5
5828,2006,Stroke,Virginia,3523,7640000.0,46.11,1.0,0.0,16.25,70.0,4.0,73.2,55.1,36.8,3.4,68766.0,41.0,22.1,66.7,11.2,16.40%,7.2,29.0,32.4
5829,2006,Stroke,Vermont,264,621000.0,42.51,0.0,0.0,16.0,65.0,5.0,65.1,42.9,19.4,2.8,57808.0,26.0,18.7,68.6,12.7,15.80%,5.2,27.1,30.4
5830,2006,Stroke,Utah,674,2580000.0,26.119999999999997,0.0,0.0,16.0,75.0,4.0,69.6,48.6,28.2,3.1,65325.0,22.0,29.9,61.6,8.5,8.90%,8.3,25.4,24.5
5831,2006,Stroke,United States,137119,298755000.0,45.9,,,,,,,,,,,,,,,,,,
5832,2006,Stroke,Texas,9366,23408000.0,40.01,1.0,1.0,16.0,85.0,4.0,81.1,64.8,47.9,4.0,57051.0,46.0,26.0,64.1,9.9,15.70%,8.6,34.8,32.5
5833,2006,Stroke,Tennessee,3407,6075000.0,56.08,0.0,0.0,16.0,70.0,4.0,75.6,57.6,39.1,3.4,48708.0,28.0,22.4,65.2,12.4,22.60%,7.7,29.6,38.7
5834,2006,Stroke,South Dakota,442,788000.0,56.089999999999996,1.0,0.0,14.25,75.0,4.0,69.9,45.2,19.5,4.4,54126.0,5.0,24.7,61.0,14.3,19.30%,5.4,32.3,30.8
5835,2006,Stroke,South Carolina,2291,4330000.0,52.910000000000004,1.0,0.0,15.5,70.0,3.0,78.4,62.4,46.1,4.5,48781.0,30.0,22.0,65.9,12.1,18.80%,7.4,26.6,38.1
5836,2006,Stroke,Rhode Island,421,1062000.0,39.64,0.0,0.0,16.5,65.0,3.0,68.8,50.1,31.4,4.8,61043.0,23.0,19.6,65.9,14.5,14.90%,7.6,30.7,33.1
5837,2006,Stroke,Pennsylvania,7151,12403000.0,57.66,0.0,0.0,16.5,65.0,4.0,68.6,48.8,28.4,4.1,56951.0,44.0,20.8,63.6,15.6,18.70%,9.7,30.3,32.6
5838,2006,Stroke,Oregon,1978,3691000.0,53.59,1.0,0.0,16.0,65.0,3.0,63.7,48.4,34.0,4.0,56119.0,18.0,21.1,66.1,12.8,16.10%,7.7,28.7,30.1
5839,2006,Stroke,Oklahoma,2085,3578000.0,58.269999999999996,1.0,1.0,16.0,75.0,4.0,79.6,59.6,39.1,4.4,49767.0,17.0,24.4,62.4,13.2,20.10%,7.9,32.8,37.7
5840,2006,Stroke,Ohio,5828,11464000.0,50.839999999999996,1.0,0.0,16.0,70.0,4.0,70.9,50.7,29.5,2.6,52407.0,40.0,22.3,64.4,13.3,21.10%,9.0,31.5,34.7
5841,2006,Stroke,North Dakota,428,637000.0,67.19000000000001,0.0,1.0,15.0,75.0,4.0,66.6,40.4,12.2,4.5,61285.0,1.0,23.3,62.0,14.7,18.30%,4.5,31.9,29.5
5842,2006,Stroke,North Carolina,4572,8869000.0,51.55,0.0,0.0,16.0,70.0,4.0,75.7,59.0,42.1,4.6,50320.0,34.0,22.4,65.6,12.0,17.20%,7.4,31.8,34.7
5843,2006,Stroke,New York,6398,19282000.0,33.18,1.0,0.0,16.5,65.0,1.0,66.5,45.4,23.3,5.6,62765.0,37.0,20.9,66.2,12.9,14.10%,7.0,25.5,29.4
5844,2006,Stroke,New Mexico,739,1942000.0,38.05,1.0,1.0,15.5,75.0,4.0,71.4,53.4,36.1,4.6,46718.0,8.0,23.4,64.9,11.7,17.50%,5.8,28.3,30.5
